id,date,day_of_week,time,timezone,direction,motorcycle,car,bus,truck
4105,2023-10-14,Saturday,13:45,2,Stadium,,,,
4106,2023-10-14,Saturday,13:45,2,JalanPerak,,,,
4107,2023-10-14,Saturday,13:45,2,JalanPRamlee,,,,
4108,2023-10-14,Saturday,13:45,2,JalanPenang,,,,
4109,2023-10-14,Saturday,17:00,3,Stadium,,,,
4110,2023-10-14,Saturday,17:00,3,JalanPerak,,,,
4111,2023-10-14,Saturday,17:00,3,JalanPRamlee,,,,
4112,2023-10-14,Saturday,17:00,3,JalanPenang,,,,
4113,2023-10-14,Saturday,17:15,3,Stadium,,,,
4114,2023-10-14,Saturday,17:15,3,JalanPerak,,,,
4115,2023-10-14,Saturday,17:15,3,JalanPRamlee,,,,
4116,2023-10-14,Saturday,17:15,3,JalanPenang,,,,
4117,2023-10-14,Saturday,17:30,3,Stadium,,,,
4118,2023-10-14,Saturday,17:30,3,JalanPerak,,,,
4119,2023-10-14,Saturday,17:30,3,JalanPRamlee,,,,
4120,2023-10-14,Saturday,17:30,3,JalanPenang,,,,
4121,2023-10-14,Saturday,17:45,3,Stadium,,,,
4122,2023-10-14,Saturday,17:45,3,JalanPerak,,,,
4123,2023-10-14,Saturday,17:45,3,JalanPRamlee,,,,
4124,2023-10-14,Saturday,17:45,3,JalanPenang,,,,
4125,2023-10-14,Saturday,18:00,3,Stadium,,,,
4126,2023-10-14,Saturday,18:00,3,JalanPerak,,,,
4127,2023-10-14,Saturday,18:00,3,JalanPRamlee,,,,
4128,2023-10-14,Saturday,18:00,3,JalanPenang,,,,
4129,2023-10-14,Saturday,18:15,3,Stadium,,,,
4130,2023-10-14,Saturday,18:15,3,JalanPerak,,,,
4131,2023-10-14,Saturday,18:15,3,JalanPRamlee,,,,
4132,2023-10-14,Saturday,18:15,3,JalanPenang,,,,
4133,2023-10-14,Saturday,18:30,3,Stadium,,,,
4134,2023-10-14,Saturday,18:30,3,JalanPerak,,,,
4135,2023-10-14,Saturday,18:30,3,JalanPRamlee,,,,
4136,2023-10-14,Saturday,18:30,3,JalanPenang,,,,
4137,2023-10-15,Sunday,07:00,1,Stadium,,,,
4138,2023-10-15,Sunday,07:00,1,JalanPerak,,,,
4139,2023-10-15,Sunday,07:00,1,JalanPRamlee,,,,
4140,2023-10-15,Sunday,07:00,1,JalanPenang,,,,
4141,2023-10-15,Sunday,07:15,1,Stadium,,,,
4142,2023-10-15,Sunday,07:15,1,JalanPerak,,,,
4143,2023-10-15,Sunday,07:15,1,JalanPRamlee,,,,
4144,2023-10-15,Sunday,07:15,1,JalanPenang,,,,
4145,2023-10-15,Sunday,07:30,1,Stadium,,,,
4146,2023-10-15,Sunday,07:30,1,JalanPerak,,,,
4147,2023-10-15,Sunday,07:30,1,JalanPRamlee,,,,
4148,2023-10-15,Sunday,07:30,1,JalanPenang,,,,
4149,2023-10-15,Sunday,07:45,1,Stadium,,,,
4150,2023-10-15,Sunday,07:45,1,JalanPerak,,,,
4151,2023-10-15,Sunday,07:45,1,JalanPRamlee,,,,
4152,2023-10-15,Sunday,07:45,1,JalanPenang,,,,
4153,2023-10-15,Sunday,08:00,1,Stadium,,,,
4154,2023-10-15,Sunday,08:00,1,JalanPerak,,,,
4155,2023-10-15,Sunday,08:00,1,JalanPRamlee,,,,
4156,2023-10-15,Sunday,08:00,1,JalanPenang,,,,
4157,2023-10-15,Sunday,08:15,1,Stadium,,,,
4158,2023-10-15,Sunday,08:15,1,JalanPerak,,,,
4159,2023-10-15,Sunday,08:15,1,JalanPRamlee,,,,
4160,2023-10-15,Sunday,08:15,1,JalanPenang,,,,
4161,2023-10-15,Sunday,08:30,1,Stadium,,,,
4162,2023-10-15,Sunday,08:30,1,JalanPerak,,,,
4163,2023-10-15,Sunday,08:30,1,JalanPRamlee,,,,
4164,2023-10-15,Sunday,08:30,1,JalanPenang,,,,
4165,2023-10-15,Sunday,08:45,1,Stadium,,,,
4166,2023-10-15,Sunday,08:45,1,JalanPerak,,,,
4167,2023-10-15,Sunday,08:45,1,JalanPRamlee,,,,
4168,2023-10-15,Sunday,08:45,1,JalanPenang,,,,
4169,2023-10-15,Sunday,12:00,2,Stadium,,,,
4170,2023-10-15,Sunday,12:00,2,JalanPerak,,,,
4171,2023-10-15,Sunday,12:00,2,JalanPRamlee,,,,
4172,2023-10-15,Sunday,12:00,2,JalanPenang,,,,
4173,2023-10-15,Sunday,12:15,2,Stadium,,,,
4174,2023-10-15,Sunday,12:15,2,JalanPerak,,,,
4175,2023-10-15,Sunday,12:15,2,JalanPRamlee,,,,
4176,2023-10-15,Sunday,12:15,2,JalanPenang,,,,
4177,2023-10-15,Sunday,12:30,2,Stadium,,,,
4178,2023-10-15,Sunday,12:30,2,JalanPerak,,,,
4179,2023-10-15,Sunday,12:30,2,JalanPRamlee,,,,
4180,2023-10-15,Sunday,12:30,2,JalanPenang,,,,
4181,2023-10-15,Sunday,12:45,2,Stadium,,,,
4182,2023-10-15,Sunday,12:45,2,JalanPerak,,,,
4183,2023-10-15,Sunday,12:45,2,JalanPRamlee,,,,
4184,2023-10-15,Sunday,12:45,2,JalanPenang,,,,
4185,2023-10-15,Sunday,13:00,2,Stadium,,,,
4186,2023-10-15,Sunday,13:00,2,JalanPerak,,,,
4187,2023-10-15,Sunday,13:00,2,JalanPRamlee,,,,
4188,2023-10-15,Sunday,13:00,2,JalanPenang,,,,
4189,2023-10-15,Sunday,13:15,2,Stadium,,,,
4190,2023-10-15,Sunday,13:15,2,JalanPerak,,,,
4191,2023-10-15,Sunday,13:15,2,JalanPRamlee,,,,
4192,2023-10-15,Sunday,13:15,2,JalanPenang,,,,
4193,2023-10-15,Sunday,13:30,2,Stadium,,,,
4194,2023-10-15,Sunday,13:30,2,JalanPerak,,,,
4195,2023-10-15,Sunday,13:30,2,JalanPRamlee,,,,
4196,2023-10-15,Sunday,13:30,2,JalanPenang,,,,
4197,2023-10-15,Sunday,13:45,2,Stadium,,,,
4198,2023-10-15,Sunday,13:45,2,JalanPerak,,,,
4199,2023-10-15,Sunday,13:45,2,JalanPRamlee,,,,
4200,2023-10-15,Sunday,13:45,2,JalanPenang,,,,
4201,2023-10-15,Sunday,17:00,3,Stadium,,,,
4202,2023-10-15,Sunday,17:00,3,JalanPerak,,,,
4203,2023-10-15,Sunday,17:00,3,JalanPRamlee,,,,
4204,2023-10-15,Sunday,17:00,3,JalanPenang,,,,
4205,2023-10-15,Sunday,17:15,3,Stadium,,,,
4206,2023-10-15,Sunday,17:15,3,JalanPerak,,,,
4207,2023-10-15,Sunday,17:15,3,JalanPRamlee,,,,
4208,2023-10-15,Sunday,17:15,3,JalanPenang,,,,
4209,2023-10-15,Sunday,17:30,3,Stadium,,,,
4210,2023-10-15,Sunday,17:30,3,JalanPerak,,,,
4211,2023-10-15,Sunday,17:30,3,JalanPRamlee,,,,
4212,2023-10-15,Sunday,17:30,3,JalanPenang,,,,
4213,2023-10-15,Sunday,17:45,3,Stadium,,,,
4214,2023-10-15,Sunday,17:45,3,JalanPerak,,,,
4215,2023-10-15,Sunday,17:45,3,JalanPRamlee,,,,
4216,2023-10-15,Sunday,17:45,3,JalanPenang,,,,
4217,2023-10-15,Sunday,18:00,3,Stadium,,,,
4218,2023-10-15,Sunday,18:00,3,JalanPerak,,,,
4219,2023-10-15,Sunday,18:00,3,JalanPRamlee,,,,
4220,2023-10-15,Sunday,18:00,3,JalanPenang,,,,
4221,2023-10-15,Sunday,18:15,3,Stadium,,,,
4222,2023-10-15,Sunday,18:15,3,JalanPerak,,,,
4223,2023-10-15,Sunday,18:15,3,JalanPRamlee,,,,
4224,2023-10-15,Sunday,18:15,3,JalanPenang,,,,
4225,2023-10-15,Sunday,18:30,3,Stadium,,,,
4226,2023-10-15,Sunday,18:30,3,JalanPerak,,,,
4227,2023-10-15,Sunday,18:30,3,JalanPRamlee,,,,
4228,2023-10-15,Sunday,18:30,3,JalanPenang,,,,
4229,2023-10-16,Monday,07:00,1,Stadium,72.0,98.0,0.0,0.0
4230,2023-10-16,Monday,07:00,1,JalanPerak,122.0,228.0,5.0,2.0
4231,2023-10-16,Monday,07:00,1,JalanPRamlee,161.0,194.0,0.0,1.0
4232,2023-10-16,Monday,07:00,1,JalanPenang,70.0,130.0,0.0,2.0
4233,2023-10-16,Monday,07:15,1,Stadium,55.0,91.0,22.0,2.0
4234,2023-10-16,Monday,07:15,1,JalanPerak,96.0,196.0,0.0,0.0
4235,2023-10-16,Monday,07:15,1,JalanPRamlee,140.0,207.0,2.0,0.0
4236,2023-10-16,Monday,07:15,1,JalanPenang,82.0,152.0,1.0,0.0
4237,2023-10-16,Monday,07:30,1,Stadium,57.0,97.0,1.0,1.0
4238,2023-10-16,Monday,07:30,1,JalanPerak,131.0,193.0,2.0,3.0
4239,2023-10-16,Monday,07:30,1,JalanPRamlee,102.0,188.0,1.0,2.0
4240,2023-10-16,Monday,07:30,1,JalanPenang,65.0,168.0,2.0,1.0
4241,2023-10-16,Monday,07:45,1,Stadium,46.0,99.0,1.0,2.0
4242,2023-10-16,Monday,07:45,1,JalanPerak,152.0,224.0,0.0,1.0
4243,2023-10-16,Monday,07:45,1,JalanPRamlee,139.0,146.0,3.0,3.0
4244,2023-10-16,Monday,07:45,1,JalanPenang,59.0,149.0,2.0,2.0
4245,2023-10-16,Monday,08:00,1,Stadium,57.0,80.0,0.0,0.0
4246,2023-10-16,Monday,08:00,1,JalanPerak,115.0,163.0,1.0,2.0
4247,2023-10-16,Monday,08:00,1,JalanPRamlee,115.0,149.0,2.0,2.0
4248,2023-10-16,Monday,08:00,1,JalanPenang,62.0,199.0,6.0,3.0
4249,2023-10-16,Monday,08:15,1,Stadium,38.0,80.0,2.0,0.0
4250,2023-10-16,Monday,08:15,1,JalanPerak,79.0,120.0,1.0,0.0
4251,2023-10-16,Monday,08:15,1,JalanPRamlee,104.0,193.0,4.0,0.0
4252,2023-10-16,Monday,08:15,1,JalanPenang,102.0,230.0,6.0,3.0
4253,2023-10-16,Monday,08:30,1,Stadium,49.0,109.0,1.0,0.0
4254,2023-10-16,Monday,08:30,1,JalanPerak,89.0,155.0,0.0,0.0
4255,2023-10-16,Monday,08:30,1,JalanPRamlee,122.0,196.0,6.0,0.0
4256,2023-10-16,Monday,08:30,1,JalanPenang,69.0,159.0,5.0,0.0
4257,2023-10-16,Monday,08:45,1,Stadium,,,,
4258,2023-10-16,Monday,08:45,1,JalanPerak,101.0,167.0,2.0,1.0
4259,2023-10-16,Monday,08:45,1,JalanPRamlee,115.0,141.0,4.0,1.0
4260,2023-10-16,Monday,08:45,1,JalanPenang,,,,
4261,2023-10-16,Monday,12:00,2,Stadium,77.0,102.0,7.0,1.0
4262,2023-10-16,Monday,12:00,2,JalanPerak,,,,
4263,2023-10-16,Monday,12:00,2,JalanPRamlee,112.0,73.0,6.0,3.0
4264,2023-10-16,Monday,12:00,2,JalanPenang,115.0,50.0,16.0,0.0
4265,2023-10-16,Monday,12:15,2,Stadium,86.0,82.0,12.0,0.0
4266,2023-10-16,Monday,12:15,2,JalanPerak,,,,
4267,2023-10-16,Monday,12:15,2,JalanPRamlee,112.0,79.0,8.0,0.0
4268,2023-10-16,Monday,12:15,2,JalanPenang,103.0,84.0,5.0,2.0
4269,2023-10-16,Monday,12:30,2,Stadium,98.0,81.0,7.0,0.0
4270,2023-10-16,Monday,12:30,2,JalanPerak,,,,
4271,2023-10-16,Monday,12:30,2,JalanPRamlee,109.0,64.0,8.0,2.0
4272,2023-10-16,Monday,12:30,2,JalanPenang,100.0,61.0,15.0,1.0
4273,2023-10-16,Monday,12:45,2,Stadium,,,,
4274,2023-10-16,Monday,12:45,2,JalanPerak,,,,
4275,2023-10-16,Monday,12:45,2,JalanPRamlee,131.0,90.0,3.0,3.0
4276,2023-10-16,Monday,12:45,2,JalanPenang,,,,
4277,2023-10-16,Monday,13:00,2,Stadium,,,,
4278,2023-10-16,Monday,13:00,2,JalanPerak,,,,
4279,2023-10-16,Monday,13:00,2,JalanPRamlee,63.0,50.0,8.0,2.0
4280,2023-10-16,Monday,13:00,2,JalanPenang,88.0,115.0,15.0,1.0
4281,2023-10-16,Monday,13:15,2,Stadium,,,,
4282,2023-10-16,Monday,13:15,2,JalanPerak,,,,
4283,2023-10-16,Monday,13:15,2,JalanPRamlee,66.0,82.0,2.0,0.0
4284,2023-10-16,Monday,13:15,2,JalanPenang,110.0,104.0,11.0,0.0
4285,2023-10-16,Monday,13:30,2,Stadium,,,,
4286,2023-10-16,Monday,13:30,2,JalanPerak,,,,
4287,2023-10-16,Monday,13:30,2,JalanPRamlee,117.0,82.0,3.0,0.0
4288,2023-10-16,Monday,13:30,2,JalanPenang,108.0,147.0,22.0,3.0
4289,2023-10-16,Monday,13:45,2,Stadium,,,,
4290,2023-10-16,Monday,13:45,2,JalanPerak,,,,
4291,2023-10-16,Monday,13:45,2,JalanPRamlee,79.0,170.0,6.0,0.0
4292,2023-10-16,Monday,13:45,2,JalanPenang,,,,
4293,2023-10-16,Monday,17:00,3,Stadium,159.0,303.0,1.0,1.0
4294,2023-10-16,Monday,17:00,3,JalanPerak,58.0,127.0,0.0,0.0
4295,2023-10-16,Monday,17:00,3,JalanPRamlee,128.0,107.0,2.0,0.0
4296,2023-10-16,Monday,17:00,3,JalanPenang,59.0,102.0,6.0,0.0
4297,2023-10-16,Monday,17:15,3,Stadium,144.0,236.0,5.0,1.0
4298,2023-10-16,Monday,17:15,3,JalanPerak,63.0,131.0,3.0,0.0
4299,2023-10-16,Monday,17:15,3,JalanPRamlee,164.0,88.0,7.0,1.0
4300,2023-10-16,Monday,17:15,3,JalanPenang,81.0,83.0,5.0,3.0
4301,2023-10-16,Monday,17:30,3,Stadium,143.0,275.0,3.0,3.0
4302,2023-10-16,Monday,17:30,3,JalanPerak,78.0,143.0,0.0,1.0
4303,2023-10-16,Monday,17:30,3,JalanPRamlee,168.0,113.0,7.0,0.0
4304,2023-10-16,Monday,17:30,3,JalanPenang,74.0,92.0,2.0,0.0
4305,2023-10-16,Monday,17:45,3,Stadium,,,,
4306,2023-10-16,Monday,17:45,3,JalanPerak,,,,
4307,2023-10-16,Monday,17:45,3,JalanPRamlee,163.0,174.0,3.0,1.0
4308,2023-10-16,Monday,17:45,3,JalanPenang,,,,
4309,2023-10-16,Monday,18:00,3,Stadium,152.0,285.0,12.0,1.0
4310,2023-10-16,Monday,18:00,3,JalanPerak,,,,
4311,2023-10-16,Monday,18:00,3,JalanPRamlee,198.0,176.0,2.0,2.0
4312,2023-10-16,Monday,18:00,3,JalanPenang,113.0,153.0,4.0,0.0
4313,2023-10-16,Monday,18:15,3,Stadium,121.0,228.0,3.0,0.0
4314,2023-10-16,Monday,18:15,3,JalanPerak,,,,
4315,2023-10-16,Monday,18:15,3,JalanPRamlee,146.0,146.0,2.0,1.0
4316,2023-10-16,Monday,18:15,3,JalanPenang,124.0,198.0,3.0,2.0
4317,2023-10-16,Monday,18:30,3,Stadium,157.0,167.0,2.0,1.0
4318,2023-10-16,Monday,18:30,3,JalanPerak,,,,
4319,2023-10-16,Monday,18:30,3,JalanPRamlee,143.0,170.0,3.0,0.0
4320,2023-10-16,Monday,18:30,3,JalanPenang,145.0,192.0,2.0,1.0
4321,2023-10-16,Monday,18:45,3,Stadium,,,,
4322,2023-10-16,Monday,18:45,3,JalanPerak,,,,
4323,2023-10-16,Monday,18:45,3,JalanPRamlee,167.0,138.0,4.0,2.0
4324,2023-10-16,Monday,18:45,3,JalanPenang,131.0,203.0,3.0,0.0
4325,2023-10-17,Tuesday,07:00,1,Stadium,97.0,165.0,2.0,0.0
4326,2023-10-17,Tuesday,07:00,1,JalanPerak,95.0,206.0,0.0,0.0
4327,2023-10-17,Tuesday,07:00,1,JalanPRamlee,175.0,209.0,1.0,1.0
4328,2023-10-17,Tuesday,07:00,1,JalanPenang,171.0,205.0,4.0,0.0
4329,2023-10-17,Tuesday,07:15,1,Stadium,79.0,114.0,2.0,3.0
4330,2023-10-17,Tuesday,07:15,1,JalanPerak,97.0,179.0,0.0,2.0
4331,2023-10-17,Tuesday,07:15,1,JalanPRamlee,143.0,231.0,1.0,3.0
4332,2023-10-17,Tuesday,07:15,1,JalanPenang,112.0,219.0,3.0,1.0
4333,2023-10-17,Tuesday,07:30,1,Stadium,67.0,87.0,4.0,1.0
4334,2023-10-17,Tuesday,07:30,1,JalanPerak,151.0,204.0,2.0,0.0
4335,2023-10-17,Tuesday,07:30,1,JalanPRamlee,122.0,176.0,4.0,1.0
4336,2023-10-17,Tuesday,07:30,1,JalanPenang,81.0,230.0,0.0,2.0
4337,2023-10-17,Tuesday,07:45,1,Stadium,,,,
4338,2023-10-17,Tuesday,07:45,1,JalanPerak,145.0,224.0,4.0,1.0
4339,2023-10-17,Tuesday,07:45,1,JalanPRamlee,143.0,183.0,2.0,1.0
4340,2023-10-17,Tuesday,07:45,1,JalanPenang,69.0,127.0,20.0,2.0
4341,2023-10-17,Tuesday,08:00,1,Stadium,,,,
4342,2023-10-17,Tuesday,08:00,1,JalanPerak,86.0,103.0,0.0,1.0
4343,2023-10-17,Tuesday,08:00,1,JalanPRamlee,115.0,151.0,4.0,1.0
4344,2023-10-17,Tuesday,08:00,1,JalanPenang,83.0,199.0,5.0,3.0
4345,2023-10-17,Tuesday,08:15,1,Stadium,,,,
4346,2023-10-17,Tuesday,08:15,1,JalanPerak,73.0,101.0,0.0,2.0
4347,2023-10-17,Tuesday,08:15,1,JalanPRamlee,126.0,130.0,4.0,1.0
4348,2023-10-17,Tuesday,08:15,1,JalanPenang,86.0,170.0,13.0,0.0
4349,2023-10-17,Tuesday,08:30,1,Stadium,,,,
4350,2023-10-17,Tuesday,08:30,1,JalanPerak,79.0,122.0,1.0,0.0
4351,2023-10-17,Tuesday,08:30,1,JalanPRamlee,116.0,147.0,3.0,0.0
4352,2023-10-17,Tuesday,08:30,1,JalanPenang,79.0,201.0,4.0,0.0
4353,2023-10-17,Tuesday,08:45,1,Stadium,,,,
4354,2023-10-17,Tuesday,08:45,1,JalanPerak,60.0,55.0,2.0,1.0
4355,2023-10-17,Tuesday,08:45,1,JalanPRamlee,96.0,142.0,7.0,0.0
4356,2023-10-17,Tuesday,08:45,1,JalanPenang,73.0,183.0,13.0,1.0
4357,2023-10-17,Tuesday,12:00,2,Stadium,117.0,98.0,6.0,3.0
4358,2023-10-17,Tuesday,12:00,2,JalanPerak,53.0,113.0,1.0,1.0
4359,2023-10-17,Tuesday,12:00,2,JalanPRamlee,99.0,95.0,17.0,1.0
4360,2023-10-17,Tuesday,12:00,2,JalanPenang,45.0,42.0,3.0,2.0
4361,2023-10-17,Tuesday,12:15,2,Stadium,78.0,135.0,1.0,0.0
4362,2023-10-17,Tuesday,12:15,2,JalanPerak,98.0,143.0,2.0,0.0
4363,2023-10-17,Tuesday,12:15,2,JalanPRamlee,121.0,120.0,15.0,1.0
4364,2023-10-17,Tuesday,12:15,2,JalanPenang,47.0,53.0,5.0,1.0
4365,2023-10-17,Tuesday,12:30,2,Stadium,93.0,128.0,2.0,0.0
4366,2023-10-17,Tuesday,12:30,2,JalanPerak,92.0,136.0,2.0,0.0
4367,2023-10-17,Tuesday,12:30,2,JalanPRamlee,123.0,121.0,3.0,1.0
4368,2023-10-17,Tuesday,12:30,2,JalanPenang,58.0,49.0,11.0,0.0
4369,2023-10-17,Tuesday,12:45,2,Stadium,,,,
4370,2023-10-17,Tuesday,12:45,2,JalanPerak,,,,
4371,2023-10-17,Tuesday,12:45,2,JalanPRamlee,99.0,138.0,7.0,2.0
4372,2023-10-17,Tuesday,12:45,2,JalanPenang,75.0,63.0,5.0,1.0
4373,2023-10-17,Tuesday,13:00,2,Stadium,70.0,69.0,3.0,2.0
4374,2023-10-17,Tuesday,13:00,2,JalanPerak,41.0,95.0,1.0,0.0
4375,2023-10-17,Tuesday,13:00,2,JalanPRamlee,104.0,117.0,6.0,2.0
4376,2023-10-17,Tuesday,13:00,2,JalanPenang,126.0,151.0,8.0,1.0
4377,2023-10-17,Tuesday,13:15,2,Stadium,47.0,60.0,2.0,0.0
4378,2023-10-17,Tuesday,13:15,2,JalanPerak,35.0,87.0,3.0,0.0
4379,2023-10-17,Tuesday,13:15,2,JalanPRamlee,143.0,130.0,9.0,1.0
4380,2023-10-17,Tuesday,13:15,2,JalanPenang,93.0,134.0,11.0,3.0
4381,2023-10-17,Tuesday,13:30,2,Stadium,55.0,99.0,3.0,2.0
4382,2023-10-17,Tuesday,13:30,2,JalanPerak,33.0,70.0,1.0,0.0
4383,2023-10-17,Tuesday,13:30,2,JalanPRamlee,119.0,250.0,6.0,3.0
4384,2023-10-17,Tuesday,13:30,2,JalanPenang,96.0,183.0,13.0,0.0
4385,2023-10-17,Tuesday,13:45,2,Stadium,,,,
4386,2023-10-17,Tuesday,13:45,2,JalanPerak,51.0,60.0,1.0,1.0
4387,2023-10-17,Tuesday,13:45,2,JalanPRamlee,142.0,202.0,3.0,1.0
4388,2023-10-17,Tuesday,13:45,2,JalanPenang,,,,
4389,2023-10-17,Tuesday,17:00,3,Stadium,71.0,116.0,4.0,0.0
4390,2023-10-17,Tuesday,17:00,3,JalanPerak,40.0,83.0,0.0,0.0
4391,2023-10-17,Tuesday,17:00,3,JalanPRamlee,165.0,167.0,7.0,1.0
4392,2023-10-17,Tuesday,17:00,3,JalanPenang,94.0,181.0,20.0,1.0
4393,2023-10-17,Tuesday,17:15,3,Stadium,76.0,150.0,1.0,4.0
4394,2023-10-17,Tuesday,17:15,3,JalanPerak,45.0,80.0,0.0,1.0
4395,2023-10-17,Tuesday,17:15,3,JalanPRamlee,188.0,162.0,7.0,0.0
4396,2023-10-17,Tuesday,17:15,3,JalanPenang,115.0,194.0,9.0,0.0
4397,2023-10-17,Tuesday,17:30,3,Stadium,86.0,134.0,3.0,1.0
4398,2023-10-17,Tuesday,17:30,3,JalanPerak,47.0,91.0,0.0,1.0
4399,2023-10-17,Tuesday,17:30,3,JalanPRamlee,188.0,128.0,5.0,2.0
4400,2023-10-17,Tuesday,17:30,3,JalanPenang,102.0,168.0,17.0,0.0
4401,2023-10-17,Tuesday,17:45,3,Stadium,,,,
4402,2023-10-17,Tuesday,17:45,3,JalanPerak,21.0,57.0,0.0,0.0
4403,2023-10-17,Tuesday,17:45,3,JalanPRamlee,178.0,160.0,2.0,0.0
4404,2023-10-17,Tuesday,17:45,3,JalanPenang,,,,
4405,2023-10-17,Tuesday,18:00,3,Stadium,,,,
4406,2023-10-17,Tuesday,18:00,3,JalanPerak,29.0,71.0,0.0,0.0
4407,2023-10-17,Tuesday,18:00,3,JalanPRamlee,194.0,196.0,3.0,0.0
4408,2023-10-17,Tuesday,18:00,3,JalanPenang,133.0,295.0,6.0,5.0
4409,2023-10-17,Tuesday,18:15,3,Stadium,,,,
4410,2023-10-17,Tuesday,18:15,3,JalanPerak,31.0,75.0,2.0,0.0
4411,2023-10-17,Tuesday,18:15,3,JalanPRamlee,179.0,224.0,2.0,4.0
4412,2023-10-17,Tuesday,18:15,3,JalanPenang,116.0,223.0,5.0,0.0
4413,2023-10-17,Tuesday,18:30,3,Stadium,,,,
4414,2023-10-17,Tuesday,18:30,3,JalanPerak,48.0,85.0,1.0,0.0
4415,2023-10-17,Tuesday,18:30,3,JalanPRamlee,164.0,116.0,2.0,2.0
4416,2023-10-17,Tuesday,18:30,3,JalanPenang,124.0,198.0,1.0,1.0
4417,2023-10-17,Tuesday,18:45,3,Stadium,,,,
4418,2023-10-17,Tuesday,18:45,3,JalanPerak,,,,
4419,2023-10-17,Tuesday,18:45,3,JalanPRamlee,182.0,121.0,2.0,0.0
4420,2023-10-17,Tuesday,18:45,3,JalanPenang,118.0,137.0,7.0,1.0
4421,2023-10-18,Wednesday,07:00,1,Stadium,53.0,82.0,1.0,0.0
4422,2023-10-18,Wednesday,07:00,1,JalanPerak,63.0,102.0,3.0,0.0
4423,2023-10-18,Wednesday,07:00,1,JalanPRamlee,149.0,248.0,3.0,1.0
4424,2023-10-18,Wednesday,07:00,1,JalanPenang,106.0,177.0,4.0,1.0
4425,2023-10-18,Wednesday,07:15,1,Stadium,52.0,96.0,1.0,1.0
4426,2023-10-18,Wednesday,07:15,1,JalanPerak,86.0,99.0,0.0,1.0
4427,2023-10-18,Wednesday,07:15,1,JalanPRamlee,129.0,176.0,1.0,2.0
4428,2023-10-18,Wednesday,07:15,1,JalanPenang,85.0,117.0,2.0,0.0
4429,2023-10-18,Wednesday,07:30,1,Stadium,49.0,117.0,0.0,3.0
4430,2023-10-18,Wednesday,07:30,1,JalanPerak,69.0,106.0,0.0,0.0
4431,2023-10-18,Wednesday,07:30,1,JalanPRamlee,133.0,164.0,2.0,0.0
4432,2023-10-18,Wednesday,07:30,1,JalanPenang,46.0,164.0,4.0,2.0
4433,2023-10-18,Wednesday,07:45,1,Stadium,,,,
4434,2023-10-18,Wednesday,07:45,1,JalanPerak,60.0,91.0,4.0,1.0
4435,2023-10-18,Wednesday,07:45,1,JalanPRamlee,95.0,154.0,0.0,0.0
4436,2023-10-18,Wednesday,07:45,1,JalanPenang,57.0,163.0,2.0,2.0
4437,2023-10-18,Wednesday,08:00,1,Stadium,54.0,111.0,1.0,0.0
4438,2023-10-18,Wednesday,08:00,1,JalanPerak,,,,
4439,2023-10-18,Wednesday,08:00,1,JalanPRamlee,124.0,158.0,1.0,1.0
4440,2023-10-18,Wednesday,08:00,1,JalanPenang,99.0,232.0,9.0,1.0
4441,2023-10-18,Wednesday,08:15,1,Stadium,79.0,129.0,0.0,1.0
4442,2023-10-18,Wednesday,08:15,1,JalanPerak,,,,
4443,2023-10-18,Wednesday,08:15,1,JalanPRamlee,107.0,119.0,1.0,1.0
4444,2023-10-18,Wednesday,08:15,1,JalanPenang,69.0,176.0,7.0,1.0
4445,2023-10-18,Wednesday,08:30,1,Stadium,90.0,96.0,0.0,4.0
4446,2023-10-18,Wednesday,08:30,1,JalanPerak,,,,
4447,2023-10-18,Wednesday,08:30,1,JalanPRamlee,128.0,135.0,5.0,0.0
4448,2023-10-18,Wednesday,08:30,1,JalanPenang,80.0,170.0,3.0,0.0
4449,2023-10-18,Wednesday,08:45,1,Stadium,,,,
4450,2023-10-18,Wednesday,08:45,1,JalanPerak,,,,
4451,2023-10-18,Wednesday,08:45,1,JalanPRamlee,96.0,106.0,5.0,1.0
4452,2023-10-18,Wednesday,08:45,1,JalanPenang,74.0,173.0,4.0,1.0
4453,2023-10-18,Wednesday,12:00,2,Stadium,54.0,75.0,6.0,2.0
4454,2023-10-18,Wednesday,12:00,2,JalanPerak,41.0,87.0,3.0,0.0
4455,2023-10-18,Wednesday,12:00,2,JalanPRamlee,95.0,62.0,4.0,0.0
4456,2023-10-18,Wednesday,12:00,2,JalanPenang,46.0,56.0,9.0,1.0
4457,2023-10-18,Wednesday,12:15,2,Stadium,77.0,90.0,2.0,0.0
4458,2023-10-18,Wednesday,12:15,2,JalanPerak,63.0,110.0,1.0,4.0
4459,2023-10-18,Wednesday,12:15,2,JalanPRamlee,96.0,77.0,5.0,0.0
4460,2023-10-18,Wednesday,12:15,2,JalanPenang,57.0,70.0,6.0,0.0
4461,2023-10-18,Wednesday,12:30,2,Stadium,52.0,96.0,3.0,4.0
4462,2023-10-18,Wednesday,12:30,2,JalanPerak,54.0,102.0,2.0,0.0
4463,2023-10-18,Wednesday,12:30,2,JalanPRamlee,90.0,94.0,6.0,0.0
4464,2023-10-18,Wednesday,12:30,2,JalanPenang,55.0,81.0,4.0,1.0
4465,2023-10-18,Wednesday,12:45,2,Stadium,,,,
4466,2023-10-18,Wednesday,12:45,2,JalanPerak,36.0,119.0,0.0,1.0
4467,2023-10-18,Wednesday,12:45,2,JalanPRamlee,84.0,94.0,5.0,0.0
